Dates,text,label
23-Nov-10,Mahindra & Mahindra signs definitive agreement with SUV company,0
23-Nov-10,M&M has target of Rs 807: Thunuguntla,0
23-Nov-10,Mahindra inks deal to buy Ssangyong for $464 mn,0
23-Nov-10,Bull's Eye: Stocks to buy today,0
23-Nov-10,"M&M, Ssangyong Motor seal deal for $462.3m",0
22-Nov-10,Accumulate Mahindra and Mahindra: Angel Broking,0
18-Nov-10,Will become $1.3-1.4 bn co in FY12: Jay Bharat Maruti,0
15-Nov-10,Maha Satyam Q2 EBITDA margins dip sequential on wage hike,0
11-Nov-10,Devang Mehta bullish on pharma sector,1
10-Nov-10,Tata Motors may see more upside: Gupta,1
10-Nov-10,Bhambwani bullish on Mahindra and Mahindra,1
09-Nov-10,Sell Mahindra and Mahindra: Sushil Kedia,1
08-Nov-10,Mahindra and Mahindra can test Rs 820-840: Anu Jain,1
04-Nov-10,Ashok Leyland has target of Rs 87: Mohindar,1
04-Nov-10,"M&M, Tata Motors will do very well: Mehta",1
02-Nov-10,Do not enter Mahindra and Mahindra: Baliga,0
02-Nov-10,M&M has target of Rs 810: Thacker,0
29-Oct-10,Expect Ssangyong acquisition to be done by Mar '11: M&M,0
29-Oct-10,M&M Q2 net profit up 7.98% at Rs 758 cr,0
29-Oct-10,Buy Mahindra and Mahindra: Thacker,0
29-Oct-10,Mahindra and Mahindra Q2 PAT seen flat at Rs 705 cr,0
26-Oct-10,Maruti Suzuki faces resistance at Rs 1580: Deshmukh,0
18-Oct-10,Buy Mahindra & Mahindra: Dhawan,0
13-Oct-10,M&M sees final Ssangyong deal by December,0
12-Oct-10,M&M Q2FY11 standalone PAT seen at Rs 605.7 Cr: Sharekhan,0
12-Oct-10,Mahindra to start Ssangyong price talks this week,0
08-Oct-10,"Auto industry to grow in high teens in Q3, Q4: SIAM",0
08-Oct-10,"Vora positive on Mahindra & Mahindra, Tata Motors",0
07-Oct-10,Excited about M&M's entry into 2-wheelers: Kinetic Motor,0
06-Oct-10,M&M Sept qtr PAT seen up 19% at Rs 705 cr,1
06-Oct-10,Buy Mahindra & Mahindra: Motilal Oswal,1
06-Oct-10,BMW says launches finance subsidiary in India,1
05-Oct-10,M&M Sept qtr PAT seen down 6% at Rs 538 cr: Angel,1
05-Oct-10,Global PE firms eye BT stake in Tech Mahindra,1
04-Oct-10,Mahindra and Mahindra can test Rs 775-800: Kedia,1
01-Oct-10,M&M clocks highest ever monthly sales in September,1
01-Oct-10,Hold M&M; could head to Rs 750: Thacker,1
01-Oct-10,Book profits in Mah & Mah: Vivek Mavani,1
30-Sep-10,"M&M forays into 2-wheelers segment, launches 2 variants",1
30-Sep-10,Sam Mahtani positive on auto space,1
29-Sep-10,Tech Mahindra scouting for mid-sized cos,0
29-Sep-10,Buy M&M Rs 800 Call: VK Sharma,0
29-Sep-10,Buy Mahindra and Mahindra: Gujral,0
28-Sep-10,Accumulate M&M; target of Rs 771: Angel Broking,0
27-Sep-10,M&M to hike prices upto Rs 8000 ,0
22-Sep-10,M&M can move upto Rs 720: Gujral,0
21-Sep-10,See appreciation in auto space: Devang Mehta,0
21-Sep-10,"Sanjeev Prasad like M&M, Tata Motors",0
20-Sep-10,Hero Honda can move up another Rs 70-80: Baliga,0
16-Sep-10,Rate hike will affect cost of money in auto space: M&M,0
15-Sep-10,Buy Mahindra and Mahindra; target of Rs 824: PINC Research,0
14-Sep-10,M&M to launch portfolio of bikes by October,0
14-Sep-10,"M&M, Tata Motors top picks in auto space: Deshmukh",0
13-Sep-10,Buy M&M 650 calls: VK Sharma,0
09-Sep-10,Bhambwani sees M&M at Rs 740 in coming 3-4 quarters,0
02-Sep-10,"Mkt looks buoyant, sales momentum to continue in Q3: M&M",0
02-Sep-10,"Subros targets revenues of Rs 1,200cr in FY11",0
01-Sep-10,"M&M to review pricing scenario, no price hike likely in Sep",0
01-Sep-10,M&M looks safe: Rajesh Jain,0
01-Sep-10,Invest in M&M at around Rs 600: Thacker,0
01-Sep-10,Buy Mahindra and Mahindra; target of Rs 650: IIFL,0
01-Sep-10,Auto sales at new all time highs,0
27-Aug-10,M&M to infuse Rs 400-500 crore in Systech,0
27-Aug-10,UP govt shuts Shriram Pistons & Rings plant in Ghaziabad,0
26-Aug-10,Enter M&M at sub Rs 600: Mohindar,0
26-Aug-10,Mahindra and Mahindra can test Rs 760-775: Tulsian,0
26-Aug-10,Interest in Scooters India will depend on valuations: M&M,0
25-Aug-10,Mahindra to launch motorcycle by 2011-end,0
25-Aug-10,Mahindra to complete Ssangyong buy in 4 months,0
23-Aug-10,"M&M, Atul Auto eye controlling stake in Scooters India",0
23-Aug-10,Buy M&M around Rs 600-605: Thacker,0
23-Aug-10,Keep Mahindra and Mahindra in portfolio: Betadpur,0
23-Aug-10,Mahindra & Mahindra signs MoU with Ssangyong Motor Company,0
23-Aug-10,M&M signs MoU to acquire Ssangyong ,0
19-Aug-10,Mahindra`s Ssangyong buy: A good decision?,0
16-Aug-10,Buy Mahindra & Mahindra; target of Rs 760: Motilal Oswal,0
12-Aug-10,Hope to complete Ssangyong deal by 2010-end: M&M,1
12-Aug-10,Bid amount to be for Ssangyong debt: Mahindra,1
12-Aug-10,Mahindra selected as preferred bidder for Ssangyong Motor,1
11-Aug-10,"M&M, Ruia, Daewoo submit bids for Ssangyong",1
09-Aug-10,Short M&M at current level: Siddharth Sthalekar,1
05-Aug-10,Mahindra may offer up to $400 mln for Ssangyong - sources,1
05-Aug-10,Ruia to decide on Ssangyong bid in 3 days,1
05-Aug-10,Mahindra may offer up to $400 mn for Ssangyong,1
03-Aug-10,Will consider Ssangyong bid carefully: Anand Mahindra,1
02-Aug-10,M&M expects to repeat Q1 performance in Q2,1
02-Aug-10,Prakash Diwan positive on M&M,1
30-Jul-10,"Mahindra and Mahindra reports Rs 5,160.10 crore turnover for quarter ended Jun 2010",1
29-Jul-10,OBC can touch Rs 395: Sharma,1
28-Jul-10,Positive on M&M above Rs 600: Kulkarni,1
28-Jul-10,Mahindra Exec: Saw 7-8% sales loss due to shortage,1
28-Jul-10,Mahindra to take decision on Ssangyong bid later,1
27-Jul-10,M&M Q1 PAT seen up 25% at Rs 500 cr,0
27-Jul-10,Overweight on Mahindra and Mahindra: Bagga,0
23-Jul-10,Buy Mahindra and Mahindra on dips: Sukhani,0
22-Jul-10,Mah and Mah can test Rs 650-660: Sthalekar,0
22-Jul-10,Buy Mahindra and Mahindra on dips: Thacker,0
21-Jul-10,M&M support at Rs 600: Gujral,0
21-Jul-10,Go long on Mahindra and Mahindra: Kedia,0
20-Jul-10,Buy Mahindra & Mahindra; tgt of Rs 780: LKP Research,0
20-Jul-10,Mah and Mah likely to outperform: Sukhani,0
16-Jul-10,Hold M&M with stop loss of Rs 590: Mohindar,0
16-Jul-10,Hold Mahindra and Mahindra: VK Sharma,0
15-Jul-10,Mahindra to decide on Ssangyong bid on July 28,0
13-Jul-10,M&M may buy Kirloskar Oil stake in Swaraj Engines: Sources,0
12-Jul-10,Mah and Mah can test Rs 685-690: Thukral,0
09-Jul-10,"Spain's moment in the sun has come, says Anand Mahindra",0
08-Jul-10,May launch micro-hybrid Xylo by 2010-end: M&M,0
07-Jul-10,Buy Mahindra & Mahindra; target of Rs 651: IIFL,0
07-Jul-10,Buy Mahindra and Mahindra: Gujral,0
06-Jul-10,Doshi bullish on M&M and Tata Motors,1
01-Jul-10,Shortage of some components constrained sales in June: M&M,0
25-Jun-10,Oil price-hike: cars to cost more by July,0
18-Jun-10,"Vora bullish on M&M, LIC Housing Finance",1
17-Jun-10,M&M has target of Rs 700-720: Gujral,1
17-Jun-10,Mahindra and Mahindra can test Rs 720: Thacker,1
16-Jun-10,"Buy M&M, target Rs 782: PINC Research",1
16-Jun-10,Acummulate M&M; target of Rs 667: P Lilladher,1
15-Jun-10,Buy M&M; target of Rs 650: Anand Rathi ,0
11-Jun-10,Buy M&M; target of Rs 720: Bhambwani,0
11-Jun-10,Eicher JV to invest Rs 290 crore to raise capacity,0
10-Jun-10,Mah and Mah can test Rs 625-630: Deshmukh,0
10-Jun-10,Mahindra to start due diligence on Ssangyong,0
04-Jun-10,Ssangyong says bidders shortlisted to six,0
02-Jun-10,M&M can test Rs 620-630: Sthalekar,0
01-Jun-10,"Hero Honda, Maruti's sales hit record high in May",0
01-Jun-10,M&M can touch Rs 600: Thacker,0
28-May-10,"Renault, Mahindra in race for S.Korea Ssangyong Motor",0
28-May-10,Mahindra and Mahindra has target of Rs 620: Irani,0
27-May-10,To launch Maxximo electric trucks by yr-end: Anand Mahindra,0
26-May-10,"Reva offers advanced, exciting electric technology: M&M",0
26-May-10,M&M buys majority stake in Reva,0
26-May-10,Mahindra eyes global electric car entry with Reva buy,0
19-May-10,Mahindra to launch pick-up in US by year end,0
13-May-10,M&M a top pick: Jitendra Panda,0
10-May-10,"April car sales rise 39.5%, best in decade",1
03-May-10,"Supply issues constrained growth in Apr, sales up 13%: M&M",0
22-Apr-10,Mahindra cuts Logan sedan price to boost sales,0
19-Apr-10,SP Tulsian positive on auto space,0
16-Apr-10,Renault sees Logan thriving under M&M: Anand Mahindra,0
16-Apr-10,Move to ease customer fears on Logan's future: Pawan Goenka,0
16-Apr-10,M&M buys Renault's entire stake in JV,0
16-Apr-10,BSE Sensex seen snapping nine weekly rise,0
08-Apr-10,Mahindra raises vehicle prices,0
01-Apr-10,See good YoY growth in April sales: M&M,1
31-Mar-10,Not much potential in M&M: Sukhani,1
29-Mar-10,New auto emission norms: Is April 1 deadline realistic?,1
17-Mar-10,Mahindra becomes worlds top selling tractor brand,0
15-Mar-10,India Inc Q4 advance tax nos a mixed bag,1
12-Mar-10,"M&M Fin to add branches, head count in rural push",0
11-Mar-10,Stay away from Mahindra & Mahindra: Sukhani,1
10-Mar-10,Buy M&M; target of Rs 1360: Hem Securities,1
05-Mar-10,Mahindra to set date for US launch,0
04-Mar-10,Mahindra and Mahindra can test Rs 1200: Gujral,0
02-Mar-10,Rising input cost to impact margins ahead: M&M,0
02-Mar-10,Mahindra and Mahindra can test Rs 1200: Tulsian,0
02-Mar-10,M&M to undertake cost reductions to maintain margins,0
02-Mar-10,"M&M, Bajaj Auto pass on excise hike; see no dip in demand",0
26-Feb-10,Budget booster: Stock/sector picks to power your portfolio,0
26-Feb-10,"Bhambwani upbeat on M&M, L&T, IRB Infra",0
26-Feb-10,"Budget '10: FM has done a very good balancing act, says M&M",0
25-Feb-10,Will use Rs 100 cr to up machinery capacity: Mah Systech,0
24-Feb-10,Sell M&M; target of Rs 955: IndiaInfoline,0
16-Feb-10,M&M expects some reversal in excise duty,0
10-Feb-10,M&M may slip to Rs 910: UJLK Securities ,0
09-Feb-10,Renault India to restructure Mahindra JV,0
04-Feb-10,Buy auto stocks: PN Vijay,0
02-Feb-10,Need continued +ve sentiment to keep sales momentum: M&M,0
02-Feb-10,Autos sales rev up in January,0
01-Feb-10,M&M sees highest ever sales in January ,0
27-Jan-10,M&M has resistance at Rs 1200: Gujral,1
27-Jan-10,Solar Energy: Mahindra & Mahindra's new focus?,1
25-Jan-10,Hero Honda may dip 10-15% from current levels: Karvy,1
25-Jan-10,M&M profit jumps; margins seen pressured,1
25-Jan-10,Surge in commodity prices will affect volumes: M&M,1
25-Jan-10,M&M to subscribe to warrants in unit,1
25-Jan-10,Mahindra and Mahindra has support at Rs 1000: Gujral,1
25-Jan-10,Mahindra & Mahindra OKs 2-for-1 stock split,1
25-Jan-10,M&M Q3 net profit up 276% at Rs 413.7 cr,1
25-Jan-10,M&M Q3 adjusted profit seen up at Rs 509 cr,1
21-Jan-10,Mahindra to consider stock split on Jan 25,1
14-Jan-10,Mahindra and Mahindra has target of Rs 1200-1250: Agarwal,1
11-Jan-10,M&M Dec qtr PAT seen at Rs 474 Cr: MOST,1
11-Jan-10,"M&M +ve on 2010, sees uncertainty on interest rates",1
08-Jan-10,Mahindra sees 5% production loss/mth on supply woes,1
07-Jan-10,Accumulate M&M; target of Rs 1265: Emkay,0
06-Jan-10,Auto Expo day 2: CV players see robust opportunity,1
05-Jan-10,M&M Dec qtr PAT seen at Rs 311.5 Cr,0
05-Jan-10,Mahindra to sell Navistar trucks by March,0
04-Jan-10,Not averse to inorganic growth in two-wheeler space: M&M,0
04-Jan-10,Betadpur neutral on M&M and Tata Motors,0
04-Jan-10,Don't expect any major interest rate hike till March: M&M,0
22-Dec-09,Mahindra to expand China tractor unit,0
15-Dec-09,Mahindra ties up with Australian aerospace cos for Rs 175cr,0
15-Dec-09,Hold Mahindra and Mahindra: Shahina Mukadam,0
08-Dec-09,Mahindra and Mahindra a good bet: Dalal,0
07-Dec-09,Sell Mahindra and Mahindra: Gujral ,0
02-Dec-09,Tech Mahindra considers BPO unit in Philippines,1
02-Dec-09,"Nov sales cheer on low-base, see price hike next yr: M&M",1
01-Dec-09,M&M sees lower sales in second half of FY10,1
24-Nov-09,Worst over for India auto companies: Anand Mahindra,0
24-Nov-09,Buy auto stocks on decline: Gujral,0
24-Nov-09,Mahindra may increase car prices due to rising input costs ,0
24-Nov-09,"Renault to continue with M&M for Logan, says Ghosn",0
23-Nov-09,Mahindra arm to bid for $3.5 bn defence deals,0
18-Nov-09,Expect double digit volume growth in Q3: M&M,0
13-Nov-09,See strong traction in Mah Satyam: Anand Mahindra,0
12-Nov-09,Buy Mahindra and Mahindra on dips: Malkani,0
12-Nov-09,Renault small car not to have Bajaj tag; delayed by 1 yr,0
10-Nov-09,Buy M&M; target of Rs 1060: India Infoline,0
05-Nov-09,"Buy M&M, target Rs 1134: Anand Rathi",0
04-Nov-09,Mahindra and Mahindra has target of Rs 1100: Rajen Shah,0
03-Nov-09,Supply crunch may impact Nov sales: M&M,0
03-Nov-09,Mahindra and Mahindra has target of Rs 1070: Agrawal,0
30-Oct-09,Expect 15-20% upside in Mahindra and Mahindra: Jani,0
30-Oct-09,Mahindra and Mahindra can test Rs 1020: Gujral,0
30-Oct-09,M&M PAT surges 211%,0
30-Oct-09,"Buy Mahindra and Mahindra, says Sukhani",0
29-Oct-09,M&M Q2 net profit up 211% at Rs 703 cr,0
29-Oct-09,M&M Q2 PAT seen up 2 times at Rs 434 cr,0
29-Oct-09,"M&M launches Gio, India's first compact truck at Rs 1.65lk",0
21-Oct-09,Book profits in Hero Honda Motors: Irani,0
21-Oct-09,Renault may snap ties with M&M but won't exit India,0
15-Oct-09,"Sukhani bullish on Mahindra and Mahindra, Ashok Leyland",0
15-Oct-09,"Bankers, India Inc don't foresee rate hikes in near-term",0
09-Oct-09,Renault refutes rumours on breach of JV with M&M,1
08-Oct-09,M&M Q2 net profit seen at Rs 413.6cr: Motilal Oswal,1
06-Oct-09,M&M has target of Rs 940: Anu Jain,0
05-Oct-09,M&M Q2 net profit seen at Rs 406.7cr: Angel,0
01-Oct-09,Buoyant M&M hopes to cash in on festive sales,0
01-Oct-09,"Hold M&M, says Sharmila Joshi ",0
30-Sep-09,Can't comment on M&M stake buy plan: Swaraj Engines,0
07-Sep-09,"Baliga cautious on Hero Honda Motors, M&M: Baliga",0
07-Sep-09,"Hold M&M, target of Rs 897: Sharekhan",0
07-Sep-09,UBS Securities positive on Mahindra and Mahindra,0
04-Sep-09,Buy Mahindra & Mahindra on dips: Thacker,0
01-Sep-09,Experts say auto cos can clock double-digit growth in FY10,0
01-Sep-09,"Auto sales to be strong in Q3, Q4: M&M",0
27-Aug-09,Buy Mahindra and Mahindra: Motilal Oswal,0
26-Aug-09,"M&M bets big on new launches, is bullish on the road ahead",0
26-Aug-09,Anand Mahindra logging in ï¿½balanced approachï¿½,0
25-Aug-09,M&M may expand aerospace business,0
21-Aug-09,Mah and Mah can test Rs 810: M Thacker,0
14-Aug-09,Bad monsoon won't affect tractor industry much: M&M,0
11-Aug-09,Mahindra in talks with Renault to trim Logan,0
07-Aug-09,"Buy Mah and Mah, Maruti Suzuki: S Sharma",0
04-Aug-09,Mah and Mah has target of Rs 1000-1050: Thacker,1
04-Aug-09,Mahindra looking to expand non-tractor farm equipment biz,1
03-Aug-09,Have capacity to manufacture 1600 tractors a month: M&M,1
31-Jul-09,"Hold M&M, target of Rs 828: Sharekhan",1
31-Jul-09,Expect 18-20% upside in Mah and Mah: H Jani,1
31-Jul-09,M&M has capex plan of Rs 4200 crore,1
31-Jul-09,Mah and Mah can re-test Rs 1001: H Thukral,1
30-Jul-09,Have scaled down capex from Rs6500cr to Rs4400cr: M&M,1
30-Jul-09,"M&M Q1 net sales up 17% at Rs 4,242 cr",1
30-Jul-09,"M&M Q1 net profit at Rs 401 cr; net sales at Rs 4,229 cr",1
30-Jul-09,M&M Q1 revenues seen up 18% at Rs 4250 cr,1
29-Jul-09,M&M Q1 PAT seen up at Rs 347 cr,1
15-Jul-09,"Buy Maruti Suzuki, Mah and Mah on dips: Sukhani",0
13-Jul-09,Mahindra and Mahindra looks promising: R Shah,0
13-Jul-09,Mahindra Renault venture posts Rs 490-cr loss,0
10-Jul-09,M&M Q1 PAT seen at Rs 311.7 cr: Sharekhan,0
09-Jul-09,M&M Q1 net profit seen at Rs 315.3 cr: Angel,0
09-Jul-09,Hold Mahindra and Mahindra: Indiabulls Securities,0
08-Jul-09,M&M Q1 PAT seen at Rs 239.7 cr: Religare,0
08-Jul-09,M&M Q1 net profit seen at Rs 306 cr: IIFL,0
03-Jul-09,M&M Q1 net profit seen at Rs 312.7 cr: M Oswal,0
03-Jul-09,"Mah and Mah a safer bet, says Mohindar",0
01-Jul-09,June utility vehicle sales grew despite fall in mkt: M&M,0
23-Jun-09,Renault puts India car plans on the fast track,0
22-Jun-09,"Add Mahindra & Mahindra, target of Rs 800: IIFL",0
16-Jun-09,"Reduce M&M, target of Rs 689: Reliance Money",1
03-Jun-09,M&M to launch a Nano-esque pick-up vehicle,0
03-Jun-09,M&M top pick in auto sector: Motilal Oswal,0
02-Jun-09,"Buy Mahindra & Mahindra, target of Rs 756: Motilal Oswal",0
02-Jun-09,Will GM's bankruptcy impact its ancillary biz?,0
02-Jun-09,GM lost sight of ground reality: Pawan Goenka,0
01-Jun-09,See FY10 tractor sales growth at over 5-7%: M&M,0
01-Jun-09,M&M upbeat on new product positioning strategy,0
28-May-09,"Output loss of 6,000 vehicles owing to Nashik strike: M&M",0
28-May-09,"Sell M&M, Larsen: Baliga",0
28-May-09,M&M Q4 net profit up 90% at Rs 418.1 crore,0
28-May-09,"M&M Q4 revenues seen up 3% at Rs 3,255.4 cr",0
28-May-09,M&M Q4 PAT seen down 2% at Rs 216 cr,0
22-May-09,Expect US anti-trust regulatory approvals by next week: M&M,0
11-May-09,Promoters hike stakes in 2 out of 5 cos in 2008-09 ,0
07-May-09,M&M Tractors' domestic April sales increase at 11282 units,0
05-May-09,Car cos push for loans on vehicles for commercial use ,0
24-Apr-09,SEZs were main source of Q4 income: Mahindra Lifespace,1
21-Apr-09,M&M bets big on tractor exports to Africa ,0
20-Apr-09,70% CEOs see more pain but confident about capex: Poll,0
15-Apr-09,"Satyam awaits CLB nod, proposes new board members",0
13-Apr-09,Restatement of co's accounts will take few months: Satyam,0
09-Apr-09,M&M Q4 PAT seen at Rs 208.5 cr: P Lilladher,0
09-Apr-09,M&M Q4 PAT seen at Rs 179.4 cr: IIFL,0
09-Apr-09,Auto sector weathers slowdown blues in 2008-09 ,0
08-Apr-09,M&M Q4 PAT seen at Rs 191.4 cr: Sharekhan,0
08-Apr-09,Mahindra developing 0.5-tonne cargo vehicle ,0
01-Apr-09,Expect to post better sales in April vs last year: M&M,0
24-Mar-09,"M&M on expansion spree, plays the volume game",0
24-Mar-09,"Hold Mahindra & Mahindra, target of Rs 405: Sharekhan",0
23-Mar-09,Hold Mahindra and Mahindra: Tulsian,0
20-Mar-09,Mahindra Xylo goes to South Africa,0
18-Mar-09,M&M to go slow with Xylo in new export markets ,0
17-Mar-09,Buy Mahindra and Mahindra in auto pack: VK Sharma,0
13-Mar-09,"Tech Mah gets M&M, BT's nod to participate in Satyam bid",0
09-Mar-09,"Sell M&M, target of Rs 266: Reliance Money",0
09-Mar-09,Dealers see car loan rejections declining ,0
04-Mar-09,Buy M&M at Rs 285-305: N Pillai,0
03-Mar-09,"Consumer confidence low but see pick-up ahead, say experts",0
18-Feb-09,Mahindra to make boats ,0
18-Feb-09,M&M-Kinetic Motor venture begins operations ,0
13-Feb-09,"Sukhani upbeat on Maruti Suzuki, Mahindra & Mahindra",0
13-Feb-09,More car makers partner PSU banks for finance ,0
12-Feb-09,"Hold Mah and Mah, Maruti Suzuki: Mohindar",0
04-Feb-09,"Buy Mahindra and Mahindra, target of Rs 336: Angel",0
03-Feb-09,Sell M and M at Rs 288.2: Sharekhan,0
02-Feb-09,See tractor industry grow by 5-6% next year: M&M,0
02-Feb-09,"M&M Jan total vehicles sales down at 17,611 units",0
02-Feb-09,Mahindra maintains margin at 9%,0
30-Jan-09,M&M Q3 PAT seen down 68% at Rs 126.65 cr,0
28-Jan-09,World to see flight to value for money: Anand Mahindra,0
28-Jan-09,Ford-Magna electric car may drive into India after 2011 ,0
22-Jan-09,M&M to drive speciality retailing biz via global brands ,0
20-Jan-09,Mahindra XYLO receives overwhelming response,0
20-Jan-09,Sell M&M below Rs 300: ICICIdirect.com,0
15-Jan-09,"Buy Mahindra & Mahindra, target of Rs 565: Sharekhan",1
14-Jan-09,M&M-Renault JV hits roadblock due to slowdown,1
13-Jan-09,Mahindra launches the XYLO ,1
13-Jan-09,M&M Q3 PAT seen at Rs 59.7 cr: IIFL,1
12-Jan-09,M&M Q3 PAT seen at Rs 195.86 cr: Reliance Money,1
07-Jan-09,M&M Dec qtr PAT seen down 59.4% at Rs 101.3 cr: Sharekhan,0
07-Jan-09,M&M and BAE Systems JV approved,0
07-Jan-09,M&M Dec '08 qtr PAT seen at Rs 135.5 cr: Motilal Oswal,0
06-Jan-09,M&M Q3 PAT seen at Rs 156.9 cr: Religare,0
05-Jan-09,M&M Q3 PAT seen at Rs 111 cr: Angel,0
02-Jan-09,M & M Dec '08 total sales at 10665 units ,0
02-Jan-09,"Buy Mahindra and Mahindra, target of Rs 565: Sharekhan",0
